Region,C09-Work Indicator,C10-Job Indicator,"C11 - Location of Work (Province, Municipality)",C13-Major Occupation Group,C15-Major Industry Group,C16-Nature of Employment (Primary Occupation),C21-Class of Worker (Primary Occupation)
14,2,33,66,1,6,30,30
14,1,23,85,1,5,40,40
14,1,54,84,1,8,40,40
14,4,11,84,1,8,8,8
14,1,93,47,2,4,24,24
14,1,52,47,1,6,42,42
14,1,61,1,1,4,21,21
14,1,11,84,1,8,40,40
14,1,31,50,1,8,48,48
14,1,23,85,1,8,40,40
14,1,61,1,1,8,40,40
14,1,61,1,1,5,15,15
14,1,93,47,2,5,30,30
14,1,23,85,2,8,40,40
14,1,52,47,1,7,42,42
14,1,92,1,3,8,24,24
14,1,92,1,3,8,40,40
14,4,11,84,1,8,8,8
14,1,93,42,3,8,48,48
14,1,52,47,3,8,48,48
14,1,93,41,3,8,40,40
14,1,83,42,1,8,48,48
14,1,51,96,3,6,30,30
14,1,83,49,1,8,48,48
14,1,11,84,1,8,16,32
14,1,14,47,1,10,70,70
14,1,93,47,1,8,40,40
14,1,83,49,1,9,36,36
14,1,91,96,3,8,24,32
14,1,54,84,1,8,24,24
14,1,91,96,3,8,32,32
14,1,71,43,3,8,48,48
14,1,71,43,3,8,40,40
14,1,91,84,1,8,40,40
14,1,23,85,1,8,40,40
14,1,42,64,1,8,48,48
14,1,83,49,1,8,48,48
14,3,52,47,1,12,84,84
14,3,93,47,2,3,3,3
14,1,52,47,1,13,91,91
14,1,21,84,2,8,40,40
14,1,52,56,1,8,48,48
14,1,52,56,1,8,48,48
14,1,51,96,3,8,16,16
14,1,61,1,1,6,18,18
14,1,92,1,1,6,18,34
14,1,92,1,3,8,24,24
14,1,92,1,3,8,16,16
14,1,61,1,1,5,30,30
14,1,92,1,3,8,16,16
14,1,92,1,3,8,40,40
14,1,92,1,3,8,40,40
14,1,61,1,1,7,28,28
14,1,92,1,1,7,28,28
14,1,61,1,1,5,25,25
14,1,92,1,1,5,25,25
14,1,52,47,3,8,48,48
14,1,92,1,3,8,8,8
14,1,61,1,1,5,25,25
14,1,92,1,1,5,25,25
14,1,61,1,1,5,15,15
14,1,92,1,3,8,24,24
14,1,92,1,1,7,42,42
14,1,61,1,1,8,48,48
14,1,61,1,1,6,30,30
14,1,92,1,1,6,30,30
14,1,92,1,3,8,40,40
14,1,71,41,3,8,16,16
14,1,93,41,3,8,48,48
14,1,53,84,1,8,40,40
14,1,83,49,3,12,48,48
14,1,71,41,3,8,24,24
14,1,71,41,3,8,32,32
14,1,52,47,1,7,21,21
14,1,92,1,3,8,24,48
14,1,92,1,3,8,32,32
14,1,81,36,2,8,40,40
14,1,61,1,1,7,35,35
14,1,61,1,1,7,42,42
14,1,92,1,1,7,42,42
14,1,61,1,1,8,32,32
14,1,92,1,2,5,20,20
14,1,92,1,3,8,24,24
14,1,92,1,3,8,24,24
14,1,61,1,1,5,30,30
14,1,92,1,1,5,30,30
14,1,92,1,3,8,40,40
14,1,92,1,3,8,48,48
14,1,3,84,1,8,48,48
14,1,52,47,3,9,54,54
14,1,52,47,1,7,14,14
14,1,61,1,1,5,30,30
14,1,92,1,3,8,24,24
14,1,61,1,1,6,30,30
14,1,92,1,1,5,15,31
14,1,61,1,1,8,32,32
14,1,92,1,1,4,24,24
14,1,61,1,1,7,25,25
14,3,52,47,1,10,70,70
14,1,11,84,1,8,16,28
14,1,61,1,1,6,24,24
14,1,11,84,1,8,16,32
14,3,52,47,1,10,70,70
14,1,91,85,1,8,40,40
14,1,61,1,1,7,28,28
14,1,92,1,2,7,21,21
14,1,23,85,1,8,40,40
14,1,93,42,2,8,40,40
14,1,22,84,1,8,40,40
14,1,61,1,1,5,20,20
14,1,61,1,1,5,15,39
14,1,92,1,1,5,25,25
14,1,83,52,1,8,24,24
14,3,52,47,1,10,60,60
14,1,52,47,1,8,48,48
14,1,22,86,1,8,48,48
14,1,23,84,1,8,40,40
14,1,93,42,3,8,40,40
14,1,52,47,1,8,48,48
14,1,93,42,3,8,40,40
14,1,92,1,3,8,24,24
14,1,73,16,1,8,32,32
14,1,44,84,2,8,40,40
14,1,92,1,3,8,16,16
14,1,73,13,1,8,40,40
14,1,61,1,1,8,24,24
14,1,73,13,1,8,40,40
14,1,92,1,2,7,28,28
14,1,83,52,1,8,48,48
14,1,92,1,2,6,18,34
14,1,93,42,2,8,48,48
14,1,93,42,2,8,48,48
14,1,92,1,3,8,32,32
14,1,61,1,1,5,35,35
14,1,73,13,1,7,42,42
14,1,23,85,1,8,40,40
14,1,93,42,2,8,40,40
14,3,73,13,1,6,30,30
14,1,61,1,1,6,25,25
14,1,92,1,3,8,24,28
14,1,61,1,1,7,28,28
14,1,61,1,1,5,20,34
14,1,61,1,1,7,28,28
14,1,92,1,1,6,25,25
14,1,92,1,3,8,32,32
14,1,83,52,2,8,40,40
14,1,83,52,2,8,24,32
14,1,61,1,1,8,40,40
14,1,92,1,1,8,24,24
14,1,61,1,1,6,18,18
14,1,61,1,1,5,35,35
14,1,61,1,2,8,40,40
14,1,92,1,2,8,40,40
14,1,61,1,2,7,42,42
14,1,92,1,2,7,42,42
14,1,92,1,2,8,40,40
14,1,92,1,1,6,18,18
14,1,61,1,1,6,24,24
14,1,61,1,2,7,35,35
14,1,61,1,2,8,48,48
14,1,61,1,2,8,40,40
14,1,61,1,2,8,40,40
14,1,61,1,1,7,28,28
14,1,92,1,1,7,28,28
14,1,61,1,2,8,40,40
14,1,92,1,3,8,16,16
14,4,11,84,1,8,8,8
14,1,92,1,2,6,18,18
14,1,61,1,2,8,48,48
14,1,61,1,2,8,48,48
14,1,92,1,2,8,48,48
14,1,92,1,2,8,8,8
14,1,61,1,1,8,40,40
14,1,61,1,2,8,32,32
14,1,92,1,2,8,16,16
14,1,61,1,1,6,24,24
14,1,92,1,1,4,16,16
14,1,61,1,1,6,36,36
14,1,61,1,2,8,24,24
14,1,61,1,1,7,42,42
14,1,92,1,1,5,30,30
14,1,61,1,2,8,48,48
14,1,61,1,2,8,40,40
14,1,61,1,2,8,40,40
14,1,61,1,1,7,42,42
14,1,92,1,1,5,30,30
14,1,61,1,1,8,32,32
14,1,92,1,1,8,32,32
14,1,92,1,2,5,15,15
14,1,92,1,2,6,30,30
14,1,61,1,2,6,36,36
14,1,61,1,1,7,42,42
14,1,61,1,1,5,25,25
14,1,92,1,1,5,25,25
14,1,92,1,2,5,25,25
14,1,92,1,2,5,10,10
14,1,92,1,2,5,10,10
14,1,61,1,2,6,30,30
14,1,61,1,2,8,48,48
14,1,61,1,2,7,42,42
14,1,92,1,2,7,35,35
14,1,61,1,2,7,42,42
14,1,61,1,2,7,35,35
14,1,92,1,2,7,35,35
14,1,92,1,3,8,24,24
14,1,43,84,1,8,40,40
14,1,41,84,1,8,40,40
14,1,61,1,1,8,24,40
14,1,92,1,1,6,18,18
14,1,92,1,1,8,48,48
14,1,92,1,1,8,16,16
14,1,91,96,1,13,65,65
14,1,92,1,1,8,40,42
14,1,92,1,1,8,32,42
14,1,92,1,1,8,48,48
14,1,92,1,1,8,16,41
14,1,92,1,1,8,40,40
14,1,92,1,1,8,40,40
14,1,92,1,1,8,32,32
14,1,92,1,1,8,40,45
14,1,92,1,1,8,40,40
14,1,92,1,1,8,40,40
14,1,92,1,1,8,32,42
14,1,61,1,1,8,32,32
14,1,51,56,1,8,48,48
14,1,61,1,2,4,16,16
14,3,52,47,1,11,66,66
14,1,92,1,1,8,40,40
14,1,32,84,1,8,8,40
14,1,92,1,2,8,16,16
14,1,92,1,2,8,16,16
14,1,61,1,1,8,24,40
14,1,32,84,1,8,8,44
14,1,61,1,1,6,18,42
14,1,61,1,2,4,20,20
14,1,93,41,1,8,48,48
14,1,11,84,2,8,8,45
14,1,23,85,1,8,40,42
14,1,92,1,1,8,32,48
14,1,92,1,1,8,40,40
14,1,92,1,2,8,32,32
14,1,92,1,2,8,8,8
14,1,61,1,1,8,40,42
14,3,52,47,1,10,70,70
14,3,93,47,2,1,7,7
14,3,93,47,2,1,7,7
14,1,92,1,1,8,24,24
14,1,92,1,1,8,32,40
14,1,92,1,1,8,40,45
14,1,92,1,1,8,16,40
14,1,92,1,1,8,16,32
14,1,92,1,1,8,32,42
14,1,52,47,1,8,24,40
14,3,52,47,1,10,60,60
14,3,93,47,1,2,14,14
14,3,93,47,2,2,14,14
14,1,61,1,1,6,30,30
14,1,41,84,1,8,40,40
14,1,23,85,1,8,40,40
14,1,93,41,1,8,48,48
14,1,61,1,1,4,24,24
14,1,92,1,1,8,32,42
14,1,92,1,1,8,16,16
14,1,61,1,1,6,24,40
14,1,51,56,1,8,48,48
14,3,52,47,1,10,60,60
14,3,93,47,2,2,14,14
14,3,52,47,1,11,66,66
14,1,83,49,1,8,48,48
14,1,71,43,1,8,48,48
14,1,92,1,1,8,24,24
14,1,51,56,1,8,48,48
14,1,93,41,1,8,48,48
14,1,92,1,1,6,18,33
14,1,52,47,1,10,60,60
14,1,93,41,1,8,48,48
14,1,52,47,1,8,48,48
14,1,93,41,1,8,48,48
14,1,61,1,1,8,16,40
14,1,61,1,1,6,36,42
14,1,92,1,1,5,30,40
14,1,92,1,2,8,8,8
14,1,61,1,1,5,10,10
14,1,92,1,2,5,10,10
14,1,92,1,1,8,40,40
14,1,93,11,1,8,48,48
14,1,11,84,1,8,8,40
14,1,32,84,1,8,8,40
14,1,92,1,2,8,8,8
14,1,61,1,1,6,30,30
14,1,61,1,1,4,20,20
14,1,92,1,1,8,32,48
14,1,54,84,2,8,8,40
14,1,92,1,1,8,32,32
14,1,91,84,1,8,40,45
14,1,52,47,1,8,48,48
14,1,61,1,1,5,30,30
14,1,92,1,1,8,16,40
14,1,93,42,1,8,48,48
14,1,96,47,1,8,48,48
14,1,61,1,1,6,42,42
14,1,93,41,2,8,16,16
14,1,22,86,1,8,40,40
14,1,31,42,1,8,48,48
14,1,51,56,1,8,48,48
14,1,1,84,1,8,48,48
14,1,61,1,2,8,24,24
14,3,52,47,1,8,48,48
14,1,91,81,1,8,48,48
14,1,71,81,1,8,48,48
14,1,61,1,2,8,32,32
14,1,93,41,2,8,40,40
14,1,93,41,2,8,48,48
14,1,21,2,1,8,48,48
14,1,22,86,1,8,48,48
14,1,24,82,1,8,40,40
14,1,14,56,1,8,48,48
14,1,21,42,1,8,48,48
14,1,93,41,1,8,48,48
14,1,51,56,1,8,48,48
14,1,83,49,1,8,48,48
14,1,33,82,1,8,48,48
14,1,52,47,1,8,48,48
14,1,3,84,1,8,48,48
14,1,41,82,1,8,48,48
14,1,23,85,1,8,40,40
14,1,61,1,2,8,24,40
14,1,43,69,1,8,48,48
14,1,93,41,1,8,48,48
14,1,43,82,2,8,48,48
14,1,41,82,2,8,48,48
14,1,96,49,2,8,40,40
14,1,3,84,1,8,48,48
14,1,23,85,1,8,40,40
14,1,93,42,1,8,40,40
14,1,93,41,1,8,48,48
14,1,23,85,1,8,40,40
14,1,54,84,1,8,40,40
14,1,41,82,2,8,40,40
14,1,91,96,2,5,25,25
14,1,61,1,1,8,16,16
14,1,61,1,1,8,24,24
14,1,41,82,2,8,48,48
14,1,22,86,1,8,40,40
14,1,52,86,1,8,48,48
14,1,52,47,1,8,48,48
14,1,22,86,1,8,48,48
14,1,52,47,1,8,48,48
14,1,61,1,1,8,24,24
14,1,52,47,1,8,48,48
14,1,61,1,2,8,16,40
14,1,52,56,2,8,40,40
14,1,83,42,1,8,48,48
14,1,71,16,1,8,48,48
14,1,91,96,2,5,20,20
14,1,72,45,1,8,48,48
14,1,52,47,2,8,48,48
14,1,61,1,1,8,32,32
14,1,61,1,2,8,24,40
14,1,61,1,2,8,32,32
14,1,92,1,2,8,24,24
14,1,92,1,1,8,40,40
14,1,61,1,1,5,25,25
14,1,93,41,1,8,48,48
14,1,61,1,1,8,40,40
14,1,92,1,1,8,16,41
14,1,61,1,1,5,25,25
14,1,61,1,1,6,42,42
14,1,23,85,1,8,40,40
14,1,93,41,2,8,8,8
14,1,42,92,1,6,42,42
14,1,61,1,1,6,12,42
14,1,92,1,2,6,12,12
14,1,92,1,2,8,8,8
14,1,93,41,1,8,48,50
14,1,53,85,1,4,20,20
14,1,54,84,1,8,40,40
14,1,52,47,1,8,48,48
14,1,61,1,1,8,16,48
14,1,92,1,1,6,12,40
14,1,61,1,1,8,16,32
14,1,52,47,1,11,66,66
14,1,93,47,2,5,10,10
14,1,93,47,2,4,8,8
14,1,61,1,1,6,36,36
14,1,61,1,1,8,32,45
14,1,61,1,1,8,32,32
14,1,92,1,2,5,10,10
14,1,92,1,2,8,8,8
14,1,61,1,1,8,24,24
14,3,52,47,1,10,60,60
14,1,61,1,1,5,35,35
14,1,61,1,1,8,8,40
14,1,92,1,2,5,10,26
14,1,61,1,1,8,48,48
14,1,92,1,2,8,32,48
14,1,92,1,2,8,32,48
14,1,54,84,1,8,48,48
14,1,61,1,1,8,48,48
14,1,3,84,1,8,48,48
14,1,61,1,1,8,48,48
14,1,92,1,2,8,8,8
14,1,92,1,2,8,8,8
14,1,93,8,1,8,48,48
14,1,61,1,1,8,40,40
14,1,92,1,2,8,8,8
14,1,61,1,2,8,40,40
14,1,61,1,1,8,48,48
14,1,92,1,1,8,40,40
14,1,61,1,1,8,40,40
14,1,92,1,1,8,32,32
14,1,93,41,2,8,40,40
14,1,92,1,2,8,32,32
14,1,61,1,1,7,35,35
14,1,61,1,1,8,42,42
14,1,92,1,1,8,42,42
14,1,61,1,1,7,42,42
14,1,23,85,1,8,40,48
14,1,92,1,2,1,5,5
14,1,93,41,1,8,32,32
14,3,52,47,1,9,58,58
14,1,61,1,1,7,28,36
14,4,54,84,1,12,72,72
14,1,93,41,1,8,40,40
14,1,83,49,1,7,42,42
14,1,61,1,1,4,28,42
14,1,61,1,1,7,42,42
14,1,61,1,1,8,42,42
14,1,92,1,1,6,36,36
14,1,92,1,1,7,7,7
14,1,93,41,1,8,42,42
14,1,61,1,1,7,38,38
14,1,61,1,1,9,45,45
14,1,61,1,1,8,40,40
14,1,62,3,1,6,36,36
14,1,61,1,1,8,16,40
14,1,52,47,1,10,60,60
14,5,54,86,1,12,24,35
14,1,53,84,1,3,15,45
14,1,93,42,1,8,40,40
14,1,13,49,1,8,48,56
14,1,61,1,1,8,48,56
14,2,52,47,2,8,16,48
14,1,92,1,2,8,16,16
14,1,61,1,1,4,16,16
14,1,54,80,1,8,48,48
14,1,61,1,2,8,24,36
14,1,23,85,1,8,40,48
14,1,52,47,1,8,56,56
14,1,93,47,2,8,16,16
14,1,93,41,2,8,48,56
14,1,93,41,3,8,48,48
14,1,93,41,3,8,16,16
14,1,92,1,2,8,16,16
14,1,92,1,2,8,16,16
14,1,61,1,1,8,48,56
14,1,92,1,1,8,48,48
14,1,92,1,2,8,48,56
14,2,52,47,1,8,56,60
14,1,92,1,2,8,16,16
14,1,61,1,1,8,48,48
14,1,92,1,1,8,48,48
14,1,93,41,3,8,56,56
14,1,13,49,1,8,56,56
14,1,13,49,1,8,56,56
14,1,93,41,3,8,32,56
14,1,72,45,1,8,48,56
14,1,54,84,1,8,48,48
14,1,61,1,1,8,40,44
14,1,23,85,1,8,48,50
14,1,26,85,1,8,48,48
14,1,52,47,1,8,48,48
14,1,54,84,1,8,48,48
14,2,52,47,2,8,16,36
14,1,93,41,2,8,48,56
14,2,52,47,1,8,56,56
14,1,93,41,3,8,48,48
14,1,93,41,3,8,48,48
14,1,93,41,2,8,16,16
14,1,52,46,1,9,56,56
14,1,71,41,1,8,56,56
14,2,52,47,1,8,56,56
14,1,52,47,2,8,16,56
14,1,13,49,1,8,48,56
14,1,52,47,2,8,16,16
14,1,23,85,1,8,48,48
14,1,52,47,1,8,56,56
14,1,3,84,1,8,48,50
14,1,75,10,1,8,56,56
14,1,61,1,1,8,48,48
14,1,92,1,1,8,48,48
14,1,92,1,2,8,16,16
14,1,41,84,1,8,48,48
14,1,61,1,2,4,16,16
14,1,61,1,1,8,48,56
14,1,92,1,1,8,48,48
14,1,54,84,1,8,48,48
14,1,52,47,1,8,56,56
14,1,93,41,3,8,56,62
14,1,71,41,2,8,32,56
14,1,52,47,1,8,48,56
14,1,93,41,1,8,48,62
14,1,41,84,1,8,48,48
14,1,61,1,1,8,56,56
14,1,61,1,1,8,42,42
14,2,52,47,1,8,16,16
14,1,61,1,1,8,56,56
14,1,92,1,1,8,16,16
14,1,52,47,1,8,48,56
14,1,93,47,2,8,48,48
14,1,13,49,1,8,56,56
14,1,61,1,1,8,48,48
14,2,52,47,2,8,36,56
14,1,23,85,1,8,48,48
14,1,52,47,1,8,56,62
14,1,61,1,1,8,48,56
14,1,41,84,1,8,48,48
14,1,93,31,2,8,32,56
14,1,61,1,1,8,32,56
14,1,52,47,1,8,56,56
14,1,61,1,1,8,48,56
14,1,92,1,2,8,16,16
14,1,92,1,1,8,16,16
14,1,52,47,1,8,56,56
14,1,22,86,1,8,48,56
14,1,61,1,2,8,48,56
14,1,52,47,2,8,48,56
14,1,14,96,1,8,56,56
14,1,71,41,1,8,48,48
14,1,93,41,3,8,48,48
14,1,61,1,2,8,48,48
14,1,92,1,2,8,16,16
14,1,61,1,2,6,36,36
14,1,92,1,2,2,8,8
14,1,13,8,1,6,36,36
14,1,61,1,1,3,21,21
14,1,61,1,2,5,20,20
14,1,93,41,3,8,40,40
14,1,61,1,1,3,9,9
14,1,92,1,1,3,12,12
14,1,13,8,1,7,35,35
14,1,93,8,2,5,25,25
14,1,26,84,1,8,40,40
14,1,61,1,2,6,12,12
14,1,52,47,1,9,54,54
14,1,93,47,1,7,49,49
14,1,93,41,3,8,32,32
14,1,61,1,1,6,36,36
14,1,92,1,1,5,20,28
14,1,92,1,2,5,5,5
14,1,24,84,1,8,40,40
14,1,41,84,2,8,40,40
14,1,93,41,3,8,40,40
14,1,96,84,2,8,40,45
14,1,62,3,1,3,21,37
14,1,83,49,2,8,40,40
14,1,61,1,1,5,25,35
14,1,92,1,2,5,10,10
14,1,61,1,1,3,21,29
14,1,61,1,1,7,21,35
14,1,92,1,2,7,42,42
14,1,61,1,1,6,36,36
14,1,92,1,2,5,25,25
14,1,61,1,1,8,42,42
14,1,92,1,1,8,40,40
14,1,92,1,1,8,24,24
14,1,61,1,1,6,18,18
14,1,61,1,1,8,48,48
14,1,92,1,1,6,30,30
14,1,61,1,1,8,48,48
14,1,61,1,1,8,24,45
14,1,92,1,1,8,40,40
14,1,61,1,1,9,45,45
14,1,83,49,1,8,32,48
14,1,41,82,1,8,40,40
14,1,61,1,1,5,30,30
14,1,61,1,1,7,38,45
14,1,61,1,1,4,20,39
14,1,61,1,1,7,42,42
14,1,91,84,1,8,40,40
14,1,93,7,1,8,24,48
14,1,13,13,1,10,50,50
14,1,61,1,1,1,7,7
14,1,61,1,1,3,21,42
14,1,61,1,1,6,42,42
14,1,61,1,1,2,8,8
14,1,52,47,1,8,64,64
14,1,54,84,2,15,15,17
14,1,93,41,1,8,16,16
14,1,14,47,1,8,64,64
14,1,52,47,1,8,56,56
14,1,61,1,1,3,9,9
14,1,52,47,1,10,60,67
14,1,23,85,1,8,40,40
14,1,61,1,1,6,36,43
14,1,61,1,1,1,7,14
14,1,61,1,1,1,7,7
14,1,61,1,1,1,7,14
14,1,41,84,1,8,40,40
14,1,92,1,1,1,7,7
14,1,92,1,1,1,7,7
14,1,61,1,1,8,24,24
14,1,92,1,1,2,10,10
14,1,92,1,1,8,24,24
14,1,92,1,1,8,48,48
14,1,92,1,1,8,24,24
14,1,92,1,1,4,20,36
14,1,92,1,1,3,21,21
14,1,92,1,1,8,40,40
14,1,61,1,2,4,28,28
14,1,93,41,1,8,40,47
14,1,41,84,2,8,40,40
14,1,93,42,1,8,40,40
14,1,92,1,1,2,6,6
14,1,11,84,1,15,15,15
14,1,61,1,1,1,7,7
14,1,61,1,2,2,14,14
14,1,92,1,1,8,24,24
14,1,61,1,1,2,6,6
14,1,61,1,1,6,42,42
14,1,61,1,1,3,9,9
14,1,92,1,1,4,28,28
14,1,93,41,1,8,48,48
14,1,92,1,1,4,8,8
14,1,91,96,1,3,3,3
14,1,61,1,1,6,30,30
14,1,11,84,2,15,15,19
14,1,61,1,1,8,46,46
14,1,92,1,1,8,16,16
14,1,61,1,1,8,40,40
14,1,71,41,1,8,46,46
14,1,61,1,1,8,46,46
14,1,61,1,1,8,24,30
14,1,92,1,1,8,24,26
14,1,61,1,1,8,24,24
14,1,61,1,1,8,24,24
14,1,92,1,1,8,24,24
14,1,92,1,1,8,24,24
14,1,61,1,1,8,24,24
14,1,61,1,1,8,24,24
14,1,61,1,1,8,46,46
14,1,61,1,1,2,14,14
14,1,32,84,1,8,40,40
14,1,72,45,1,8,24,24
14,1,61,1,1,8,16,16
14,1,61,1,1,8,46,46
14,1,61,1,1,8,46,46
14,1,92,1,1,8,40,40
14,1,61,1,1,8,24,24
14,1,61,1,1,8,46,48
14,1,95,47,1,10,50,50
14,1,92,1,1,8,24,24
14,1,61,1,1,4,24,24
14,1,61,1,1,4,24,30
14,1,14,56,1,8,40,45
14,1,21,84,1,8,40,40
14,1,94,56,1,8,46,46
14,1,61,1,1,8,16,24
14,1,61,1,1,8,24,36
14,1,52,47,1,10,70,70
14,1,23,85,1,8,40,40
14,1,61,1,1,8,16,24
14,1,52,47,1,10,70,70
14,1,61,1,1,8,16,24
14,1,91,96,1,8,46,46
14,1,61,1,1,4,16,16
14,1,91,96,1,8,8,8
14,1,93,41,1,8,46,46
14,1,92,1,1,8,16,16
14,1,71,41,1,8,40,40
14,1,92,1,1,8,16,16
14,1,61,1,1,8,46,46
14,1,92,1,1,8,46,46
14,1,61,1,1,8,16,16
14,1,52,47,1,10,70,70
14,1,92,1,1,8,16,16
14,1,72,45,1,8,46,46
14,1,61,1,1,8,8,10
14,1,92,1,1,8,8,8
14,1,92,1,1,8,24,24
15,1,61,1,1,6,36,36
15,1,61,1,1,6,36,36
15,1,62,3,1,8,40,40
15,1,62,3,1,6,42,42
15,3,52,47,2,8,56,56
15,1,62,1,1,8,16,16
15,1,92,3,2,5,30,30
15,1,93,41,2,8,40,40
15,3,52,47,1,7,49,49
15,3,75,10,1,8,40,40
15,1,93,10,2,5,20,20
15,1,54,80,1,8,48,48
15,1,83,49,1,8,40,40
15,1,23,85,1,8,40,40
15,1,62,3,1,7,42,42
15,1,93,22,1,8,40,40
15,1,72,45,1,8,48,48
15,1,62,3,1,6,36,36
15,1,62,3,1,8,40,40
15,1,62,3,2,6,36,36
15,1,62,3,1,5,20,20
15,1,62,3,1,7,42,42
15,1,92,3,1,7,42,42
15,1,61,1,1,5,20,20
15,1,62,3,1,5,20,20
15,1,62,3,1,8,40,40
15,1,73,32,1,6,36,36
15,1,62,3,1,6,36,36
15,1,62,3,1,6,42,42
15,1,11,84,1,8,40,40
15,1,54,80,1,8,48,48
15,1,52,47,1,10,70,70
15,1,52,47,2,5,30,30
15,1,83,49,1,8,40,40
15,3,52,47,1,10,70,70
15,1,62,1,2,5,20,20
15,1,61,1,1,5,25,25
15,1,51,56,2,8,48,48
15,1,62,3,1,6,36,36
15,1,61,1,1,5,30,30
15,1,92,1,2,5,20,20
15,1,93,41,2,8,40,40
15,1,52,56,1,6,44,44
15,1,92,3,2,9,36,36
15,1,61,1,2,6,25,25
15,1,83,49,1,9,55,55
15,1,61,1,2,4,18,18
15,1,93,41,2,8,41,41
15,3,52,47,1,9,64,64
15,4,91,84,1,8,26,48
15,1,52,47,1,9,64,64
15,1,92,1,2,5,16,38
15,3,52,47,1,8,57,57
15,3,93,47,2,6,43,43
15,3,93,47,2,5,37,37
15,1,93,41,2,8,48,48
15,3,52,47,1,8,56,56
15,1,62,3,2,6,38,49
15,1,52,47,1,7,49,49
15,1,52,47,2,4,12,12
15,1,52,47,1,7,49,49
15,1,62,3,2,5,26,26
15,1,62,3,2,7,44,44
15,3,52,47,1,8,56,56
15,3,93,47,2,6,14,14
15,1,92,3,2,7,44,44
15,3,93,47,2,4,13,13
15,1,52,47,1,6,44,44
15,1,52,56,1,8,54,54
15,1,62,3,2,9,48,48
15,1,92,3,2,9,21,21
15,1,93,41,2,8,49,49
15,1,52,56,1,6,43,43
15,1,61,1,1,4,23,23
15,1,62,3,2,11,46,46
15,1,95,47,2,7,51,51
15,1,92,3,2,11,45,45
15,1,92,3,2,11,23,23
15,1,62,3,2,6,33,33
15,1,11,84,1,8,40,54
15,1,42,84,1,8,40,40
15,1,75,10,1,9,64,64
15,1,91,10,2,8,18,18
15,1,62,3,2,7,23,23
15,1,62,3,2,8,43,43
15,1,52,56,1,7,21,21
15,1,52,56,2,6,21,21
15,1,52,47,1,6,44,44
15,1,41,84,1,8,40,57
15,1,52,47,2,6,14,14
15,1,52,47,2,5,12,12
15,1,52,56,1,6,38,38
15,1,52,47,1,6,44,44
15,1,52,47,1,7,51,51
15,1,91,84,1,8,40,40
15,1,92,3,2,9,48,48
15,1,61,1,2,5,26,49
15,3,52,47,1,8,57,57
15,1,93,41,1,8,48,48
15,3,93,47,2,8,17,17
15,1,92,3,2,9,46,54
15,1,52,47,1,8,56,56
15,1,62,3,2,2,6,54
15,1,62,3,2,5,26,26
15,1,62,3,2,9,48,48
15,1,62,3,2,6,37,37
15,1,62,3,2,8,43,43
15,3,52,47,1,5,36,36
15,1,92,3,2,8,43,43
15,3,93,47,2,5,12,12
15,1,92,3,2,8,18,18
15,1,62,3,2,9,46,46
15,3,52,47,1,8,49,49
15,3,93,47,2,6,14,14
15,3,93,47,2,5,12,12
15,1,52,56,1,7,51,51
15,1,75,50,2,6,33,33
15,1,52,56,2,5,22,22
15,1,52,56,2,4,20,20
15,1,62,3,2,7,45,45
15,1,92,3,2,8,41,41
15,1,61,1,2,8,49,49
15,1,61,1,2,4,26,26
15,1,92,1,2,8,27,56
15,1,75,50,1,5,33,52
15,1,52,47,1,8,52,52
15,4,11,84,1,8,24,44
15,1,62,3,2,7,38,38
15,1,61,1,2,4,31,31
15,1,62,3,2,7,36,36
15,1,62,3,2,8,42,42
15,1,52,56,1,5,34,34
15,1,52,56,1,8,56,56
15,1,92,3,2,8,42,42
15,1,92,3,2,7,35,35
15,1,92,1,2,5,21,51
15,1,61,1,2,3,11,24
15,1,52,47,1,7,51,51
15,1,3,84,1,8,40,56
15,1,61,1,2,4,21,44
15,1,53,84,2,8,16,16
15,1,83,49,1,9,36,56
15,1,52,47,1,8,56,56
15,1,92,1,2,4,14,38
15,1,92,1,2,4,12,12
15,1,92,1,2,3,7,7
15,1,61,1,2,3,14,14
15,1,61,1,2,6,34,48
15,1,92,1,2,4,16,16
15,1,92,1,2,4,13,13
15,1,61,1,1,4,22,22
15,1,11,84,1,8,40,54
15,1,61,1,2,4,18,18
15,1,92,1,2,4,9,9
15,1,92,1,2,3,7,7
15,1,92,1,2,3,8,8
15,1,61,1,2,2,6,32
15,1,61,1,1,4,18,43
15,1,61,1,2,5,21,21
15,1,61,1,2,4,13,13
15,1,23,85,1,8,42,42
15,1,91,96,1,6,38,38
15,1,52,47,1,8,48,48
15,1,61,1,2,5,26,49
15,1,92,1,2,4,12,33
15,1,11,84,1,8,40,54
15,1,52,47,1,6,38,38
15,1,52,47,2,5,17,17
15,1,52,47,2,3,14,14
15,1,52,47,2,4,12,12
15,1,92,1,2,4,9,9
15,1,92,1,2,3,9,33
15,4,32,84,1,8,25,44
15,1,92,1,2,5,16,34
15,1,61,1,1,4,18,46
15,1,92,1,2,4,23,23
15,1,92,1,2,3,15,15
15,1,11,84,1,8,40,54
15,1,92,1,1,6,24,24
15,1,61,1,1,5,25,25
15,1,61,1,1,5,20,20
15,1,53,85,1,8,48,48
15,1,92,1,1,6,24,24
15,1,92,1,1,8,40,40
15,3,52,47,2,7,49,49
15,1,61,1,1,6,42,42
15,1,61,1,1,6,36,36
15,1,61,1,2,6,42,42
